match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:07:05,1,2,11,0,0,1,0,0,0,2,1,2,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,4.915,1,112.0,2,1,3,2,0,0,0,0,0,0,0,0,0.9,0.8,0.85,0.6065259252200613,0.3910958742526675,0.4958678485656993,0.4229071368566107,0.2195553968850316,0.7882469985157624,0.0020581324188613,0.9925882606669588,0.2958833448139879,0.6711377985624487
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:07:28,1,2,12,0,0,1,0,0,15,2,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.744,18.244,4,130.0,2,1,2,2,0,0,0,0,0,0,0,0,0.9,0.4,0.85,0.5587883771849933,0.4418614056254676,0.5647382612754718,0.500947763748641,0.2833782067175789,0.7167776443713056,0.0050816550599982,0.9956117700545776,0.3146988140187599,0.6741916756900013
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:08:06,1,2,13,0,0,1,0,15,15,2,1,1,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.013,18.626,4,120.0,1,1,1,2,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.5317541019992744,0.4654419793611529,0.4933848855892643,0.5015770287134451,0.4448184359594102,0.5610150201195064,0.0074324593853148,0.9979625640752156,0.3351907103394819,0.6266146007129195
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:08:41,1,2,14,0,0,1,0,30,15,2,1,2,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.667,7.112,3,128.0,1,1,1,3,0,0,0,1,0,0,0,0,0.9,0.4,0.45,0.4626258465678698,0.5314321991628528,0.5405338430464762,0.5076727506664701,0.1909315482793543,0.8198443979806997,0.0016641303169395,0.9921942602921332,0.2630781094360783,0.7311245510163312
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:09:11,1,2,15,0,0,1,0,30,30,2,1,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.399,2.237,1,130.0,0,1,0,3,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.3794223126024284,0.6143903215804694,0.5571718616575116,0.4961208699794757,0.3396476425047376,0.651359322014484,0.0087880672836118,0.9993181660312472,0.2856663388942043,0.69169631513909
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:09:37,1,2,16,0,0,1,0,30,40,2,2,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,4.307,2,97.0,0,1,0,2,0,0,0,1,0,0,0,0,0.75,0.4,0.85,0.4481688473859199,0.5484001017787694,0.4438737372796001,0.3673027824886876,0.3449903560081592,0.6594385817763089,0.2682521658552609,0.7233391060717712,0.3642506394054969,0.5912363701287777
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:10:20,1,2,17,0,0,1,0,40,40,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.245,5.499,1,124.0,0,1,0,2,0,0,0,1,0,0,0,0,0.4,0.4,0.0,0.4466596888720966,0.5484001017787694,0.5453556843459172,0.4621716121573684,0.2711778355342178,0.7235420288473166,2.961236251564081e-05,0.9905597495025684,0.279595939104464,0.6926258968976995
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:10:45,1,2,18,0,0,1,0,40,AD,2,1,2,9,9,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.194,16.594,3,116.0,0,1,0,3,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.3835368465027595,0.6143903215804694,0.5305803377737971,0.4246253881771421,0.3422208736329377,0.6539322127246375,0.0035168269412268,0.994046948795182,0.2804320864445176,0.677460771695824
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:11:24,1,3,19,0,0,1,1,0,0,1,1,1,10,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,1.073,1,126.0,1,0,1,2,0,0,0,1,0,0,0,0,0.5,0.8,0.0,0.56357649936813,0.4324081126441585,0.5509285489027926,0.4716782799264603,0.8368557217295061,0.1696355516471374,0.9455291807358268,0.0402959690170613,0.7509530185953415,0.2602006024010618
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:11:47,1,3,20,0,0,1,1,15,0,1,1,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.088,34.756,5,127.0,1,0,1,2,0,0,0,1,0,0,0,0,0.9,0.8,0.85,0.567996613159196,0.4324081126441585,0.6711474674908259,0.3639878011219395,0.7815600239626672,0.2126056847674846,0.9541574703636218,0.0489242208230141,0.7644099079468089,0.25601233164053866
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:12:17,1,3,21,0,0,1,1,30,0,1,1,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.288,10.818,2,114.0,1,0,1,2,0,0,0,0,0,0,0,0,0.75,0.4,0.85,0.5038045022357028,0.4917856613260897,0.5332315696415341,0.4016086826604239,0.6615852637138262,0.3468735780402683,0.9967327835540244,0.0914993473858418,0.706170992108484,0.3331599898828688
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:12:44,1,3,22,0,0,1,1,30,15,1,1,1,12,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.166,32.944,9,127.0,1,0,1,1,0,0,0,1,0,0,0,0,0.65,0.4,0.45,0.635350261891023,0.3664178928424586,0.5201467029890156,0.548824417544879,0.7199640986571915,0.2890388818968499,0.937739259693487,0.0325060821216006,0.7305758514609568,0.2992729264965748
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:13:26,1,3,23,0,0,1,1,40,15,1,2,1,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.782,4.479,1,103.0,1,0,1,1,0,0,0,1,0,0,0,0,0.4,0.4,0.85,0.6318687926573355,0.3664178928424586,0.4735098263442839,0.3771149729760875,0.5108315445359622,0.4736736115864607,0.6990208246568498,0.3292307146781107,0.5925296689581514,0.397033004978186
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:15:31,1,4,24,0,0,2,1,0,0,2,2,2,13,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.601,13.713,3,107.0,1,0,1,1,0,0,1,1,0,0,0,0,0.4,0.4,0.45,0.5683650657172725,0.4286116297409696,0.4963022724354591,0.392034254802791,0.3836891008978115,0.6160995800140177,0.2737166038650311,0.7288035201283457,0.4144007188997949,0.5544613279469759
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:16:15,1,4,25,0,0,2,1,0,15,2,1,2,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.925,13.976,3,111.0,1,0,1,1,0,0,1,1,0,0,0,0,0.75,0.4,0.45,0.5727684339442338,0.4286116297409696,0.4978993375092272,0.421622401526519,0.2436718250106888,0.753634636504753,0.0003781084610235,0.9909082440734543,0.2936861536945859,0.6673008422918432
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:16:47,1,4,26,0,0,2,1,0,30,2,1,2,13,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903,1.067,1,125.0,1,1,1,1,0,0,1,1,0,0,0,0,0.5,0.4,0.0,0.5366440153157104,0.461645496457964,0.5473266792090613,0.4678280144360112,0.2337867326650949,0.7654512465825025,0.0020469459687011,0.9925770742658342,0.2927725804497425,0.6884449285712255
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:17:08,1,4,27,0,0,2,1,0,40,2,1,2,13,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.027,7.402,3,126.0,0,1,0,2,0,0,1,1,0,0,0,0,0.9,0.4,0.0,0.3871612634435365,0.6105938386772805,0.4779826378941019,0.5612676006531667,0.068247192152736,0.917115101870106,0.0003997462774901,0.9909298817950724,0.2021208351673759,0.7932527549477876
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:17:49,1,5,28,0,0,2,2,0,0,1,1,1,14,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.352,29.366,5,116.0,0,1,1,2,0,0,1,1,0,0,0,0,0.9,0.8,0.45,0.4374139512119278,0.5598283073044803,0.6147270955411718,0.3402400770617241,0.8773276571397637,0.1128594665583735,0.9972564784291944,0.0920230399654117,0.7598824120343676,0.25645432142152086
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:18:25,1,5,29,0,0,2,2,15,0,1,1,1,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285,8.276,1,129.0,0,1,1,2,0,0,1,1,0,0,0,0,0.5,0.4,0.45,0.4416027855725236,0.5598283073044803,0.5865724556842343,0.4557215311275341,0.6539069168652617,0.3419335000330029,0.9559231152394184,0.050689857959161,0.6867831341816225,0.3485488368089613
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:18:50,1,5,30,0,0,2,2,30,0,1,1,1,16,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.974,12.523,3,110.0,0,1,1,2,0,0,1,0,0,0,0,0,0.4,0.4,0.45,0.3794255608297258,0.6192058559864115,0.5031994649869044,0.4079134857717274,0.6214913646539125,0.3888176102001172,0.9286094921639644,0.0233763546121328,0.6390092929928073,0.36301725867885415
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:19:20,1,5,31,0,0,2,2,40,0,1,2,2,16,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.609,6.965,2,113.0,0,1,1,2,0,0,2,0,0,0,0,0,0.4,0.4,0.45,0.3140940043874145,0.6813995928849226,0.5154957628090685,0.4134112578107831,0.6108421273082713,0.3781697816640202,0.6534585420666378,0.2836686318087621,0.5352807847867248,0.43412177832988497
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:20:03,1,5,32,0,0,2,2,40,15,1,2,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.518,12.74,2,104.0,0,1,1,2,0,0,1,0,0,0,0,0,0.4,0.4,0.85,0.3777123881041849,0.6192058559864115,0.5025174815049372,0.357231359190167,0.5111213194262977,0.473963348141879,0.7260998270707888,0.3563095983920762,0.5463821542752493,0.4582713121363877
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:20:55,1,5,33,0,0,2,2,40,30,1,1,2,16,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.859,11.439,2,111.0,0,1,1,2,0,0,2,0,0,0,0,0,0.65,0.8,0.85,0.3184165238661018,0.6813995928849226,0.5169390845848211,0.3961344092709086,0.6820041485883445,0.3113014149907112,0.9438847559743152,0.0386515514638349,0.6470450724771555,0.35194167404507326
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:21:27,1,5,34,0,0,2,2,40,40,1,2,1,17,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.782,25.6,5,97.0,0,0,1,1,0,0,2,0,0,0,0,0,0.5,0.8,0.85,0.4124918539469944,0.5823755063662284,0.429072074366572,0.3969015225455852,0.6218388137537292,0.3700871006396083,0.6911984874118404,0.321408411722076,0.5566991779303937,0.4136533748033267
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:22:19,1,5,35,0,0,2,2,AD,40,1,1,1,18,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.824,9.574,1,114.0,0,0,1,0,0,0,2,0,0,0,0,0,0.5,0.4,0.85,0.4803149216710763,0.5163852865645284,0.5261823309410484,0.4050133289403388,0.5540936489555345,0.4376346187148355,0.907166307986742,0.0019332644304485,0.6439261044394786,0.3504740826125978
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:24:22,1,6,36,0,0,3,2,0,0,2,1,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.809,6.11,1,110.0,0,0,0,0,0,0,2,0,0,0,0,0,0.9,0.8,0.45,0.4336174418572771,0.5671508179373286,0.4839872883315643,0.4203860212572875,0.1138774119103973,0.878084175988189,0.0013374071083337,0.9918675385157084,0.2259657905397449,0.7424541553541691
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:24:53,1,6,37,0,0,3,2,0,15,2,2,1,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.094,29.593,6,90.0,0,0,0,0,0,0,2,1,0,0,0,0,0.75,0.4,0.45,0.4863313672436065,0.5077732692553973,0.4419881930662183,0.3321250413472132,0.2443600814860425,0.7543228019292398,0.2697024735021429,0.7247894073612744,0.3484730434913607,0.6079842062425228
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:05,1,6,38,0,0,3,2,15,15,2,1,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.815,5.189,1,125.0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,0.4,0.85,0.4936583907771388,0.5077732692553973,0.5373118038268361,0.4789191383639591,0.4367719225944597,0.5529695712443837,0.0001915687291486,0.9907217051592706,0.3303478758232652,0.6276342062965787
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:30,1,6,39,0,0,3,2,15,30,2,1,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678,2.617,1,127.0,0,0,0,0,0,0,1,1,0,0,0,0,0.65,0.4,0.45,0.5534959356867785,0.4455795323568862,0.5533831610118989,0.4767990930336014,0.2925345830731379,0.7231955563539977,0.0044752208334907,0.9950053384863558,0.3133094392061348,0.672429987180956
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:56,1,6,40,0,0,3,2,15,40,2,2,2,19,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.043,4.667,1,111.0,0,0,0,0,0,0,1,1,0,0,0,0,0.75,0.4,0.45,0.5508306758503352,0.4455795323568862,0.4952966330843035,0.4157005279101634,0.2500219549936235,0.7599839264159118,0.2750349077980649,0.7301218182826347,0.3772971543492875,0.6129475107992013
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:27:42,1,7,41,0,0,3,3,0,0,1,2,1,20,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.233,32.677,9,107.0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0.4,0.45,0.6622568684274004,0.332620264085575,0.4962422422940706,0.4185135690709868,0.7570205190534823,0.2467950259646655,0.6485437567287277,0.2787538680146622,0.649117331078292,0.3074888233101224
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:28:37,1,7,42,0,0,3,3,15,0,1,1,1,21,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.872,19.138,3,120.0,0,0,1,0,0,0,0,2,0,0,0,0,0.5,0.4,0.45,0.7221753033834815,0.2732427154036438,0.5934878975830131,0.3863143080765869,0.6612789643042104,0.3493045722086104,0.9902833255972512,0.0850499177000692,0.7677338927994681,0.278675610124658
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:29:06,1,7,43,0,0,3,3,30,0,1,1,1,22,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.277,11.043,3,115.0,0,0,2,0,0,0,0,2,0,0,0,0,0.9,0.8,0.45,0.7783084983277231,0.2224771840308436,0.5463784741372943,0.39929029505064,0.8836247869892135,0.1191557633475442,0.9709454898246024,0.0657121666942281,0.8209143676301112,0.1856036334149136
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:29:32,1,7,44,0,0,3,3,40,0,1,2,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.076,18.664,6,104.0,0,0,2,0,0,0,0,2,0,0,0,0,0.75,0.4,0.85,0.7727075527756678,0.2224771840308436,0.4895745575011266,0.3891737497991918,0.6617969256405275,0.3470852119657774,0.6479319835469579,0.2781420975145814,0.6503029042003494,0.3105855564484003
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:30:17,1,7,45,0,0,3,3,40,15,1,2,1,23,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.727,25.324,5,101.0,0,0,2,0,0,0,0,1,0,0,0,0,0.65,0.4,0.85,0.7153932508897903,0.2818547327127749,0.4356890938526866,0.4209302454747046,0.618658108278525,0.3832474755850735,0.6846314866558183,0.3148414397522995,0.6272124929217564,0.3514165368206015
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:32:34,1,8,46,0,0,4,3,0,0,2,1,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.879,4.853,1,132.0,0,0,2,0,0,0,0,1,0,0,0,0,0.5,0.8,0.85,0.712946139773599,0.2818547327127749,0.5656835415692341,0.5023729026125362,0.3763257802908746,0.6278151462114998,0.0066458419354079,0.9971759500734222,0.3751389381881532,0.6068915267279826
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:33:33,1,8,48,0,0,4,3,15,15,2,1,2,24,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427,0.849,1,130.0,0,1,2,1,0,1,0,2,0,0,0,0,0.5,0.8,0.0,0.6970134453929835,0.3006446269572192,0.5604293773577654,0.4925132853666032,0.1626639938750194,0.8296216374920699,0.0018388603650839,0.9923689895743538,0.3157918969851374,0.6778569699230376
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:33:58,1,8,49,0,0,4,3,15,30,2,2,1,25,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.838,18.464,6,101.0,0,1,1,1,0,1,0,3,0,0,0,0,0.75,0.4,0.85,0.708252021490727,0.2920326096480881,0.4791435702471426,0.3772080727673662,0.3413514752460015,0.6558001824091829,0.2728298685629832,0.7279167887132746,0.4335856598978708,0.533269742842237
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:34:46,1,8,50,0,0,4,3,30,30,2,2,1,26,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.781,54.356,16,106.0,0,1,2,1,0,1,0,2,0,0,0,0,0.65,0.4,0.85,0.7012196608037717,0.3006446269572192,0.4756525333650181,0.4642917127153345,0.3797928681035074,0.6149411157173539,0.2770171351074781,0.7321040369030155,0.4421059726287624,0.5390939764229092
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:36:02,1,8,51,0,0,4,3,40,30,2,2,1,27,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,29.677,19.121,6,106.0,0,1,1,1,0,1,0,3,1,0,0,0,0.65,0.4,0.45,0.7189384735374529,0.2799088877804814,0.4285187809367807,0.4724693053599182,0.2899633447052414,0.7206246581405211,0.2736540269490926,0.728740943486711,0.4138086628647899,0.5715453202292679
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:37:18,1,9,52,0,0,5,3,0,0,1,1,1,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.341,4.725,1,115.0,0,1,1,1,0,1,0,3,1,0,0,0,0.75,0.4,0.85,0.7155339857736394,0.2799088877804814,0.5202441638437667,0.4194288512400838,0.6532635428603846,0.33855295808442,0.940212324435512,0.0349791360230224,0.7339307773600807,0.2715748578887326
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:37:44,1,9,53,0,0,5,3,15,0,1,2,2,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.528,7.524,2,100.0,0,1,1,1,0,1,0,3,1,0,0,0,0.75,0.4,0.85,0.7158834732018126,0.2799088877804814,0.4735326691737538,0.3579741838810639,0.6624244426198194,0.3477126459295555,0.7048049454686195,0.3350148101353649,0.6519857010664064,0.3310370311137759
