match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:07:05,1,2,11,0,0,1,0,0,0,2,1,2,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,4.915,1,112,2,1,3,2,0,0,0,0,0,0,0,0,0.9,0.8,0.85,0.606525925,0.391095874,0.495867849,0.422907137,0.219555397,0.788246999,0.002058132,0.992588261,0.374014081,0.756817696
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:07:28,1,2,12,0,0,1,0,0,15,2,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.744,18.244,4,130,2,1,2,2,0,0,0,0,0,0,0,0,0.9,0.4,0.85,0.558788377,0.441861406,0.564738261,0.500947764,0.283378207,0.716777644,0.005081655,0.99561177,0.27241906,0.719051443
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:08:06,1,2,13,0,0,1,0,15,15,2,1,1,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.013,18.626,4,120,1,1,1,2,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.531754102,0.465441979,0.493384886,0.501577029,0.444818436,0.56101502,0.007432459,0.997962564,0.430323773,0.573529215
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:08:41,1,2,14,0,0,1,0,30,15,2,1,2,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.667,7.112,3,128,1,1,1,3,0,0,0,1,0,0,0,0,0.9,0.4,0.45,0.462625847,0.531432199,0.540533843,0.507672751,0.190931548,0.819844398,0.00166413,0.99219426,0.362164774,0.691178715
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:09:11,1,2,15,0,0,1,0,30,30,2,1,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.399,2.237,1,130,0,1,0,3,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.379422313,0.614390322,0.557171862,0.49612087,0.339647643,0.651359322,0.008788067,0.999318166,0.252711998,0.669281617
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:09:37,1,2,16,0,0,1,0,30,40,2,2,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,4.307,2,97,0,1,0,2,0,0,0,1,0,0,0,0,0.75,0.4,0.85,0.448168847,0.548400102,0.443873737,0.367302782,0.344990356,0.659438582,0.268252166,0.723339106,0.461651227,0.65880448
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:10:20,1,2,17,0,0,1,0,40,40,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.245,5.499,1,124,0,1,0,2,0,0,0,1,0,0,0,0,0.4,0.4,0,0.446659689,0.548400102,0.545355684,0.462171612,0.271177836,0.723542029,2.96E-05,0.99055975,0.235242076,0.722402463
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:10:45,1,2,18,0,0,1,0,40,AD,2,1,2,9,9,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.194,16.594,3,116,0,1,0,3,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.383536847,0.614390322,0.530580338,0.424625388,0.342220874,0.653932213,0.003516827,0.994046949,0.233767384,0.711099571
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:11:24,1,3,19,0,0,1,1,0,0,1,1,1,10,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,1.073,1,126,1,0,1,2,0,0,0,1,0,0,0,0,0.5,0.8,0,0.563576499,0.432408113,0.550928549,0.47167828,0.836855722,0.169635552,0.945529181,0.040295969,0.751185068,0.23231055
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:11:47,1,3,20,0,0,1,1,15,0,1,1,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.088,34.756,5,127,1,0,1,2,0,0,0,1,0,0,0,0,0.9,0.8,0.85,0.567996613,0.432408113,0.671147467,0.363987801,0.781560024,0.212605685,0.95415747,0.048924221,0.775535577,0.250487404
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:12:17,1,3,21,0,0,1,1,30,0,1,1,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.288,10.818,2,114,1,0,1,2,0,0,0,0,0,0,0,0,0.75,0.4,0.85,0.503804502,0.491785661,0.53323157,0.401608683,0.661585264,0.346873578,0.996732784,0.091499347,0.663164246,0.39289116
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:12:44,1,3,22,0,0,1,1,30,15,1,1,1,12,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.166,32.944,9,127,1,0,1,1,0,0,0,1,0,0,0,0,0.65,0.4,0.45,0.635350262,0.366417893,0.520146703,0.548824418,0.719964099,0.289038882,0.93773926,0.032506082,0.676176131,0.331356754
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:13:26,1,3,23,0,0,1,1,40,15,1,2,1,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.782,4.479,1,103,1,0,1,1,0,0,0,1,0,0,0,0,0.4,0.4,0.85,0.631868793,0.366417893,0.473509826,0.377114973,0.510831545,0.473673612,0.699020825,0.329230715,0.553210357,0.374135484
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:15:31,1,4,24,0,0,2,1,0,0,2,2,2,13,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.601,13.713,3,107,1,0,1,1,0,0,1,1,0,0,0,0,0.4,0.4,0.45,0.568365066,0.42861163,0.496302272,0.392034255,0.383689101,0.61609958,0.273716604,0.72880352,0.384680282,0.531519177
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:16:15,1,4,25,0,0,2,1,0,15,2,1,2,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.925,13.976,3,111,1,0,1,1,0,0,1,1,0,0,0,0,0.75,0.4,0.45,0.572768434,0.42861163,0.497899338,0.421622402,0.243671825,0.753634637,0.000378108,0.990908244,0.309161688,0.679332269
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:16:47,1,4,26,0,0,2,1,0,30,2,1,2,13,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903,1.067,1,125,1,1,1,1,0,0,1,1,0,0,0,0,0.5,0.4,0,0.536644015,0.461645496,0.547326679,0.467828014,0.233786733,0.765451247,0.002046946,0.992577074,0.380859317,0.674277712
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:17:08,1,4,27,0,0,2,1,0,40,2,1,2,13,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.027,7.402,3,126,0,1,0,2,0,0,1,1,0,0,0,0,0.9,0.4,0,0.387161263,0.610593839,0.477982638,0.561267601,0.068247192,0.917115102,0.000399746,0.990929882,0.180427033,0.857841062
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:17:49,1,5,28,0,0,2,2,0,0,1,1,1,14,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.352,29.366,5,116,0,1,1,2,0,0,1,1,0,0,0,0,0.9,0.8,0.45,0.437413951,0.559828307,0.614727096,0.340240077,0.877327657,0.112859467,0.997256478,0.09202304,0.805299812,0.195723164
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:18:25,1,5,29,0,0,2,2,15,0,1,1,1,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285,8.276,1,129,0,1,1,2,0,0,1,1,0,0,0,0,0.5,0.4,0.45,0.441602786,0.559828307,0.586572456,0.455721531,0.653906917,0.3419335,0.955923115,0.050689858,0.734582286,0.264208782
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:18:50,1,5,30,0,0,2,2,30,0,1,1,1,16,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.974,12.523,3,110,0,1,1,2,0,0,1,0,0,0,0,0,0.4,0.4,0.45,0.379425561,0.619205856,0.503199465,0.407913486,0.621491365,0.38881761,0.928609492,0.023376355,0.593027275,0.302172872
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:19:20,1,5,31,0,0,2,2,40,0,1,2,2,16,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.609,6.965,2,113,0,1,1,2,0,0,2,0,0,0,0,0,0.4,0.4,0.45,0.314094004,0.681399593,0.515495763,0.413411258,0.610842127,0.378169782,0.653458542,0.283668632,0.61019316,0.438826444
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:20:03,1,5,32,0,0,2,2,40,15,1,2,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.518,12.74,2,104,0,1,1,2,0,0,1,0,0,0,0,0,0.4,0.4,0.85,0.377712388,0.619205856,0.502517482,0.357231359,0.511121319,0.473963348,0.726099827,0.356309598,0.572462849,0.500986649
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:20:55,1,5,33,0,0,2,2,40,30,1,1,2,16,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.859,11.439,2,111,0,1,1,2,0,0,2,0,0,0,0,0,0.65,0.8,0.85,0.318416524,0.681399593,0.516939085,0.396134409,0.682004149,0.311301415,0.943884756,0.038651551,0.558919334,0.253653101
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:21:27,1,5,34,0,0,2,2,40,40,1,2,1,17,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.782,25.6,5,97,0,0,1,1,0,0,2,0,0,0,0,0,0.5,0.8,0.85,0.412491854,0.582375506,0.429072074,0.396901523,0.621838814,0.370087101,0.691198487,0.321408412,0.543018648,0.316585288
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:22:19,1,5,35,0,0,2,2,AD,40,1,1,1,18,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.824,9.574,1,114,0,0,1,0,0,0,2,0,0,0,0,0,0.5,0.4,0.85,0.480314922,0.516385287,0.526182331,0.405013329,0.554093649,0.437634619,0.907166308,0.001933264,0.640749169,0.403362535
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:24:22,1,6,36,0,0,3,2,0,0,2,1,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.809,6.11,1,110,0,0,0,0,0,0,2,0,0,0,0,0,0.9,0.8,0.45,0.433617442,0.567150818,0.483987288,0.420386021,0.113877412,0.878084176,0.001337407,0.991867539,0.126799174,0.686439069
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:24:53,1,6,37,0,0,3,2,0,15,2,2,1,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.094,29.593,6,90,0,0,0,0,0,0,2,1,0,0,0,0,0.75,0.4,0.45,0.486331367,0.507773269,0.441988193,0.332125041,0.244360081,0.754322802,0.269702474,0.724789407,0.381880937,0.662622484
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:05,1,6,38,0,0,3,2,15,15,2,1,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.815,5.189,1,125,0,0,0,0,0,0,2,1,0,0,0,0,0.5,0.4,0.85,0.493658391,0.507773269,0.537311804,0.478919138,0.436771923,0.552969571,0.000191569,0.990721705,0.352848563,0.61184033
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:30,1,6,39,0,0,3,2,15,30,2,1,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678,2.617,1,127,0,0,0,0,0,0,1,1,0,0,0,0,0.65,0.4,0.45,0.553495936,0.445579532,0.553383161,0.476799093,0.292534583,0.723195556,0.004475221,0.995005338,0.330674622,0.732753965
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:56,1,6,40,0,0,3,2,15,40,2,2,2,19,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.043,4.667,1,111,0,0,0,0,0,0,1,1,0,0,0,0,0.75,0.4,0.45,0.550830676,0.445579532,0.495296633,0.415700528,0.250021955,0.759983926,0.275034908,0.730121818,0.298055271,0.604883878
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:27:42,1,7,41,0,0,3,3,0,0,1,2,1,20,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.233,32.677,9,107,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0.4,0.45,0.662256868,0.332620264,0.496242242,0.418513569,0.757020519,0.246795026,0.648543757,0.278753868,0.621127945,0.309494742
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:28:37,1,7,42,0,0,3,3,15,0,1,1,1,21,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.872,19.138,3,120,0,0,1,0,0,0,0,2,0,0,0,0,0.5,0.4,0.45,0.722175303,0.273242715,0.593487898,0.386314308,0.661278964,0.349304572,0.990283326,0.085049918,0.800674133,0.340397598
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:29:06,1,7,43,0,0,3,3,30,0,1,1,1,22,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.277,11.043,3,115,0,0,2,0,0,0,0,2,0,0,0,0,0.9,0.8,0.45,0.778308498,0.222477184,0.546378474,0.399290295,0.883624787,0.119155763,0.97094549,0.065712167,0.830408017,0.200640519
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:29:32,1,7,44,0,0,3,3,40,0,1,2,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.076,18.664,6,104,0,0,2,0,0,0,0,2,0,0,0,0,0.75,0.4,0.85,0.772707553,0.222477184,0.489574558,0.38917375,0.661796926,0.347085212,0.647931984,0.278142098,0.743623836,0.259086218
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:30:17,1,7,45,0,0,3,3,40,15,1,2,1,23,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.727,25.324,5,101,0,0,2,0,0,0,0,1,0,0,0,0,0.65,0.4,0.85,0.715393251,0.281854733,0.435689094,0.420930245,0.618658108,0.383247476,0.684631487,0.31484144,0.529506495,0.412769728
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:32:34,1,8,46,0,0,4,3,0,0,2,1,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.879,4.853,1,132,0,0,2,0,0,0,0,1,0,0,0,0,0.5,0.8,0.85,0.71294614,0.281854733,0.565683542,0.502372903,0.37632578,0.627815146,0.006645842,0.99717595,0.294234802,0.646241586
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:33:33,1,8,48,0,0,4,3,15,15,2,1,2,24,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427,0.849,1,130,0,1,2,1,0,1,0,2,0,0,0,0,0.5,0.8,0,0.697013445,0.300644627,0.560429377,0.492513285,0.162663994,0.829621637,0.00183886,0.99236899,0.352053703,0.696609872
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:33:58,1,8,49,0,0,4,3,15,30,2,2,1,25,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.838,18.464,6,101,0,1,1,1,0,1,0,3,0,0,0,0,0.75,0.4,0.85,0.708252021,0.29203261,0.47914357,0.377208073,0.341351475,0.655800182,0.272829869,0.727916789,0.475501341,0.457950849
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:34:46,1,8,50,0,0,4,3,30,30,2,2,1,26,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.781,54.356,16,106,0,1,2,1,0,1,0,2,0,0,0,0,0.65,0.4,0.85,0.701219661,0.300644627,0.475652533,0.464291713,0.379792868,0.614941116,0.277017135,0.732104037,0.436154949,0.55995179
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:36:02,1,8,51,0,0,4,3,40,30,2,2,1,27,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,29.677,19.121,6,106,0,1,1,1,0,1,0,3,1,0,0,0,0.65,0.4,0.45,0.718938474,0.279908888,0.428518781,0.472469305,0.289963345,0.720624658,0.273654027,0.728740943,0.368177687,0.63998998
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:37:18,1,9,52,0,0,5,3,0,0,1,1,1,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.341,4.725,1,115,0,1,1,1,0,1,0,3,1,0,0,0,0.75,0.4,0.85,0.715533986,0.279908888,0.520244164,0.419428851,0.653263543,0.338552958,0.940212324,0.034979136,0.675714828,0.191890971
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:37:44,1,9,53,0,0,5,3,15,0,1,2,2,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.528,7.524,2,100,0,1,1,1,0,1,0,3,1,0,0,0,0.75,0.4,0.85,0.715883473,0.279908888,0.473532669,0.357974184,0.662424443,0.347712646,0.704804945,0.33501481,0.691289298,0.254586846
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:38:26,1,9,54,0,0,5,3,15,15,1,1,1,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.227,6.116,1,122,0,1,1,1,0,1,0,3,1,0,0,0,0.4,0.4,0.85,0.721820999,0.279908888,0.548430531,0.443087907,0.514928093,0.477769618,0.926803047,0.021569917,0.774213797,0.268792551
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:38:54,1,9,55,0,0,5,3,30,15,1,1,2,29,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.654,11.702,4,115,0,1,1,1,0,0,0,2,1,0,0,0,0.5,0.4,0.45,0.640574892,0.36014308,0.519626997,0.433318759,0.650672644,0.338699655,0.937295689,0.032062513,0.676539041,0.311128446
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:39:29,1,9,56,0,0,5,3,30,30,1,1,1,30,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.34,11.519,3,129,0,0,1,0,0,0,0,2,1,0,0,0,0.5,0.4,0.45,0.737822013,0.261118994,0.5679493,0.485150302,0.654966741,0.342993184,0.948445711,0.043212486,0.717740895,0.311452009
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:40:01,1,9,57,0,0,5,3,40,30,1,1,2,30,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.299,8.077,2,113,0,0,1,0,0,0,1,1,1,0,0,0,0.75,0.4,0,0.619002513,0.382690279,0.499964843,0.430611208,0.864121971,0.133943479,0.992837075,0.087603656,0.851692701,0.286194201
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:40:33,1,9,58,0,0,5,3,40,40,1,1,1,31,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.428,29.751,7,114,0,0,0,0,0,0,1,1,1,0,0,0,0.75,0.4,0.85,0.564099836,0.43345581,0.515629626,0.443112913,0.655211229,0.340500386,0.916297981,0.011064897,0.697584363,0.366999599
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:41:23,1,9,59,0,0,5,3,AD,40,1,2,2,31,28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.514,17.962,4,88,0,0,0,1,0,0,1,0,0,0,0,0,0.75,0.4,0.45,0.424780228,0.570947301,0.434076464,0.316404307,0.761722366,0.251496251,0.723407041,0.353616824,0.569457495,0.324105929
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:42:31,1,9,60,0,0,5,3,40,40,1,1,2,31,29,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.882,23.411,6,123,0,0,0,2,0,0,1,0,0,0,0,0,0.4,0.4,0.85,0.361423792,0.636937521,0.563672043,0.45605837,0.514332162,0.477173766,0.963286987,0.058053698,0.60444751,0.320177628
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:43:18,1,9,61,0,0,5,3,40,AD,1,1,1,32,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.705,28.259,7,121,0,0,1,2,0,0,1,0,0,0,0,1,0.4,0.4,0.45,0.435074418,0.560425247,0.608833931,0.394766879,0.612559822,0.379887249,0.973323483,0.06809015,0.667765862,0.274355684
